=======================================================
cvc  headwords (consonant-vowel-consonant
format: bbline\tmetaline
358: YES these are root entries; add √ markup before ¦
     251 of these in the pwkvn section
155: NO  these are not root entries (at end of this file)
=======================================================
YES *{#kap#}¦ <ab>v. l.</ab> für {#krap#}.	<L>24149<pc>2-014-a<k1>kap<k2>*kap
YES {#lok#}¦ mit {#ava#} <ab>Caus.</ab> V. {%Jmd zum Abschied grüssen%} <ls>DIVYĀVAD. 4,26</ls>. <ls n="DIVYĀVAD.">128,2</ls>. <ls n="DIVYĀVAD.">281,17</ls>. <ls n="DIVYĀVAD.">331,18</ls>. <ls n="DIVYĀVAD.">439,22</ls>. <ls n="DIVYĀVAD.">446,18</ls>. <ls n="DIVYĀVAD.">511,10</ls>. <ls n="DIVYĀVAD.">524,12</ls>. — Mit {#vyava#} <ab>Caus.</ab> {%ringsum beschauen, besichtigen%} <ls>DIVYĀVAD. 437,5</ls>. — Mit *{#samud#} <ab>Caus.</ab> {%hinblicken auf%} <ls>MAHĀVY. 245</ls>. — Mit {#prati, °lokita#} <ls>R. ed. Bomb. 4,61,13</ls> wohl fehlerhaft für {#pravilokita#}.<info n="sup_7"/>	<L>220894<pc>7-372-a<k1>lok<k2>lok
YES <hom>1.</hom> {#vac#}¦ mit {#paripra#} VI. 6. — Mit {#vi#} *<ab>Caus.</ab> {%murren, klagen, ungehalten sein%} <ls>MAHĀVY. 132,16</ls>. Statt dessen {#vipAcayati#} <ls n="MAHĀVY.">281,158</ls>.<info n="sup_7"/>	<L>220922<pc>7-372-b<k1>vac<k2>1. vac
YES <hom>1.</hom> {#vap#}¦ mit {#pra#} VI. <ls>ĀPAST. GṚHY. 10,6</ls>.<info n="sup_7"/>	<L>220945<pc>7-372-c<k1>vap<k2>1. vap
YES <hom>1.</hom> {#vam#}¦ mit {#ud#} VI. mit <ab>intransit.</ab> <ab>Bed.</ab> = {#ud-sary#} <ls>KIR. 9,27</ls>.<info n="sup_7"/>	<L>220950<pc>7-372-c<k1>vam<k2>1. vam
YES <hom>1.</hom> {#var#}¦ mit {#pari#} VI. {#°vfta#} <ls>R. ed. Bomb. 3,71,34</ls> fehlerhaft für {#parivftta#}.<info n="sup_7"/>	<L>220951<pc>7-372-c<k1>var<k2>1. var
YES <hom>2.</hom> {#var#}¦ mit {#ava#} {%erwählen, vorziehen%} <ls>MBH. 8,28,24</ls>. — Mit {#pra#} <ab>Caus.</ab> VI. 2〉 {%beschenken, bedenken mit%} (<ab>Instr.</ab>) <ls>DIVYĀVAD. 116,17</ls>. <ls n="DIVYĀVAD.">283,5</ls>. — Mit {#saMpra#} <ab>Caus.</ab> ({#°vArayati#}) {%bedienen%} (mit Speisen) <ls n="DIVYĀVAD.">285,5. fgg. 310,22</ls>.<info n="sup_7"/>	<L>220952<pc>7-372-c<k1>var<k2>2. var
YES {#val#}¦ mit {#vi#} VI. {#vivalita = viniHsfta#} <ls>HARAVIJAYA 7,31</ls>.<info n="sup_7"/>	<L>220981<pc>7-373-a<k1>val<k2>val
YES <hom>2.</hom> {#vas#}¦ mit {#vi#} VI. <ab>Aor.</ab> {#vyavAw#} <ls>MAITR. S. 3,4,9 (57,5)</ls>. <ab>Vgl.</ab> <ls>AV. 8,1,21</ls>. — Mit {#aBivi#} VI. 6.<info n="sup_7"/>	<L>220998<pc>7-373-a<k1>vas<k2>2. vas
YES <hom>5.</hom> {#vas#}¦ VI. <ab>Aor.</ab> {#avAksam#} (so alle [Page7-373-b] <ab>Hdschrr.</ab> nach <ls>AUFRECHT</ls>) <ls>AIT. BR. 1,28,16</ls> im Wortspiel mit {#vAk#} <ab>st.</ab> {#avAtsam#} (so <ls>HAUG</ls>). 2〉 mit <ab>Acc.</ab> des Weibes <ls>MBH. 13,4</ls>. <ls n="MBH. 13,">10</ls>. — Mit {#vi#} VI. 6.<info n="sup_7"/>	<L>220999<pc>7-373-a<k1>vas<k2>5. vas
YES <hom>1.</hom> {#vah#}¦ <ab>Caus.</ab> VI. {%treiben, betreiben%} (ein Geschäft) <ls>DIVYĀVAD. 14,20</ls>. — Mit {#aBi#} VI. {%tragen,%} so <ab>v. a.</ab> {%haben%} <ls>KIR. 16,39</ls>. — Mit {#samud#} <ab>Caus.</ab> {%in die Höhe heben%} <ls>R. ed. Bomb. 4,28,39</ls>. — Mit {#prati#} VI. {%entgegenhandeln%} (einem Befehl, <ab>Acc.</ab>) <ls>DIVYĀVAD. 178,11</ls>.<info n="sup_7"/>	<L>221008<pc>7-373-b<k1>vah<k2>1. vah
YES <hom>3.</hom> {#vAh#}¦ VI. *{#vAhita#} {%entfernt, zu Nichte gemacht%} <ls>MAHĀVY. 19,70</ls>. <ls n="MAHĀVY.">130,8</ls>. Das <lang>Pāli</lang> spricht für {#bAh#}.<info n="sup_7"/>	<L>221064<pc>7-373-d<k1>vAh<k2>3. vAh
YES {#vip#}¦ mit {#ava#} <ls>KAUŚ. 58,1</ls>.<info n="sup_7"/>	<L>221156<pc>7-374-d<k1>vip<k2>vip
YES <hom>1.</hom> {#viS#}¦ mit {#pra#} <ab>Caus.</ab> VI. {#ahaM dArakaM praveSitA#} so <ab>v. a.</ab> {%ich bin mit einem Knaben schwanger%} <ls>DIVYĀVAD. 541,28</ls>. — Mit {#manas#} {%seine Gedanken richten auf%} (<ab>Loc.</ab>) <ls>R. ed. Bomb. 3,68,38</ls>.<info n="sup_7"/>	<L>221231<pc>7-375-c<k1>viS<k2>1. viS
YES <hom>1.</hom> {#Sak#}¦ VI. 5. {#na SakitaM tena#} <ab>impers.</ab> <ls>R. GORR. 1,45,48</ls>.<info n="sup_7"/>	<L>221394<pc>7-377-b<k1>Sak<k2>1. Sak
YES {#Sap#}¦ mit {#aBi#} VI. {%beschwören%} (mit einem Zauberspruch) <ls>JĀTAKAM. 16,9</ls>.<info n="sup_7"/>	<L>221422<pc>7-377-c<k1>Sap<k2>Sap
YES <hom>1.</hom> {#Sam#}¦ mit {#ni#} VI. {%erlöschen%} <ls>DHARMAŚARM. 13,41</ls>.<info n="sup_7"/>	<L>221427<pc>7-377-c<k1>Sam<k2>1. Sam
YES {#Sal#}¦ mit {#ud#}, {#ucCalita#} {%gehoben, begeistert%} <ls>KUṬṬANĪM. 168</ls>.<info n="sup_7"/>	<L>221444<pc>7-377-d<k1>Sal<k2>Sal
YES <hom>1.</hom> {#SAs#}¦ mit {#samanu#} VI. {%zur Belehrung sagen%} <ls>JĀTAKAM. 3</ls>.<info n="sup_7"/>	<L>221472<pc>7-378-a<k1>SAs<k2>1. SAs
YES <hom>1.</hom> {#sad#}¦ mit {#atyA#} <ab>Caus.</ab> auch {%Jmd%} (<ab>Acc.</ab>) {%zunahe kommen%} <ls>R. ed. Bomb. 3,37,17</ls>. — Mit {#ud#} <ab>Caus.</ab> VII. 3〉 <ls>ĀPAST. GṚHY. 12,7</ls>. — Mit {#anUpa#} <ab>Caus.</ab> streiche das Wort <ab>Comm.</ab> — Mit {#aBipra#} VII. {#°sanna#} {%günstig gestimmt%} <ls>MAHĀVY. 255</ls>. <ls>JĀTAKAM. 3</ls>. — Mit {#samaBipra#} <ab>Caus.</ab> {%ganz günstig stimmen%} <ls>JĀTAKAM. 5</ls>. <ls n="JĀTAKAM.">12</ls>. — Mit {#vipra, °sanna#} VII. {%*ganz klar, durchsichtig%} <ls>MAHĀVY. 245,887</ls>. — Mit {#sam#} <ab>Caus.</ab> VII. {%zu Boden strekken, niederworfen%} <ls>JĀTAKAM. 32</ls>. <ls n="JĀTAKAM.">33</ls>.<info n="sup_7"/>	<L>221657<pc>7-380-a<k1>sad<k2>1. sad
YES <hom>1.</hom> {#han#}¦ mit *{#samava#} {%aus dem Wege räumen, wegschaffen%} <ls>MAHĀVY. 126</ls>.<info n="sup_7"/>	<L>222037<pc>7-384-c<k1>han<k2>1. han
YES <hom>1.</hom> {#har#}¦ mit {#anu#} VII. {%nachtragen, hinterher tragen%} <ls>ĀPAST. GṚHY. 5,13</ls>. — Mit {#pratyud#} VII. 3〉 {%*etwas Geliehenes wieder zurückerstatten%}. {#apratyudDArya#} <ab>Absol.</ab> <ls>MAHĀVY. 261</ls>.<info n="sup_7"/>	<L>222039<pc>7-384-c<k1>har<k2>1. har
YES {#kav#}¦ II. {#kavati#} {%dichten%} <ls>ŚRĪKAṆṬHAC. 2,35</ls>.<info n="sup_7"/>	<L>222323<pc>7-387-b<k1>kav<k2>kav
YES {#kuT#}¦ II. {#kuTant#} {%stinkend%} <ls><ab>ebend.</ab> 170</ls>. — Mit {#pari, °kuTant#} <ab>dass.</ab> <ls><ab>ebend.</ab> 38</ls>.<info n="sup_7"/>	<L>222341<pc>7-387-b<k1>kuT<k2>kuT
YES <hom>1.</hom> {#gar#}¦ mit {#aByud#} {%lärmen%} <ls>CAṆḌĪŚ. 84</ls>.<info n="sup_7"/>	<L>222362<pc>7-387-c<k1>gar<k2>1. gar
YES {#Cuw#}¦ mit {#ud#} <ab>Caus.</ab> {#ucCowita#} {%getüncht%} <ls>DAMAYANTĪK. 254</ls>.<info n="sup_7"/>	<L>222387<pc>7-387-d<k1>Cuw<k2>Cuw
YES <hom>1.</hom> {#pat#}¦ mit {#vyati#} {%über Etwas hinauskommen%} <ls>HARAVIJAYA 6,30</ls>.<info n="sup_7"/>	<L>222489<pc>7-388-d<k1>pat<k2>1. pat
YES <hom>1.</hom> {#par#}¦ mit {#ava#} <ab>Caus.</ab> ({#°pUrya#}) {%auffüllen%} <ls>HARAVIJAYA 9,6</ls>. — Mit {#vipari#} <ab>Caus.</ab> {%voll machen%} (die Mondscheibe) <ls><ab>ebend.</ab> 8,40</ls>. — Mit {#vi#} <ab>Caus.</ab> {%füllen,%} so <ab>v. a.</ab> {%blasen%} in ein Horn <ls><ab>ebend.</ab> 10,22</ls>.<info n="sup_7"/>	<L>222493<pc>7-388-d<k1>par<k2>1. par
YES <hom>1.</hom> {#lup#}¦ mit {#vyava#} {%abstreifen, ablegen%} <ls><ab>ebend.</ab> 6,97</ls>.<info n="sup_7"/>	<L>222601<pc>7-389-d<k1>lup<k2>1. lup
